"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @cernicalo: Otro par de cosas que celebrar @lopezobrador_ Emilio Lozoya ya se escap<U+00F3> y Banxico reduj<U+00F3> las expectativas de crecimiento o<U+2026>",FALSE,0,NA,2019-07-02 16:46:02,FALSE,NA,"1146097710690230273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoboPonce",4,TRUE,FALSE,NA,NA
"<U+00BF>Cu<U+00E1>l es el mejor trabajo de 2019? 
Hay 3 trabajos en el TOP 5 que est<U+00E1>n relacionados con el Big Data y el An<U+00E1>lisis<U+2026> https://t.co/Fi9p7UHxYY",FALSE,0,NA,2019-07-02 16:30:44,TRUE,NA,"1146093859123924994",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UEuropeaOnline",0,FALSE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 16:19:53,FALSE,NA,"1146091132344033280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Paco_Catala",42,TRUE,FALSE,NA,NA
"RT @bbcmundo: Es que el momento en que el d<U+00ED>a se hace noche es impresionante, adem<U+00E1>s de arrojar datos muy importantes para la ciencia. Por<U+2026>",FALSE,0,NA,2019-07-02 16:15:22,FALSE,NA,"1146089993183662082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiamanteXCLsior",10,TRUE,FALSE,NA,NA
"RT @geofumadas: Lenguajes de programaci<U+00F3>n para realizar ciencia de datos por @mappinggis https://t.co/ez9BRdgvwk https://t.co/TJ6Da93NOB",FALSE,0,NA,2019-07-02 16:09:22,FALSE,NA,"1146088483024506884",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salvatorevz",3,TRUE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 16:01:46,FALSE,NA,"1146086573328535553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radurgon",42,TRUE,FALSE,NA,NA
"RT @EASPsalud: Ciencia de Datos en el <U+00E1>mbito sanitario e introducci<U+00F3>n al #BigData
<U+0001F552> 20h
<U+0001F3EB> Presencial
<U+0001F4DD> Inscripci<U+00F3>n: 4 nov
<U+0001F449><U+0001F3FC> https://t.co/b<U+2026>",FALSE,0,NA,2019-07-02 16:00:28,FALSE,NA,"1146086243048050689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acabreraleon",5,TRUE,FALSE,NA,NA
"Todos los mi<U+00E9>rcoles llegan a #OnceNi<U+00F1>os el Dr. Gecko, La Dra. A.D. Nina y Epigenio, juntos comparten con su p<U+00FA>blico<U+2026> https://t.co/aQHl5td84O",FALSE,8,NA,2019-07-02 15:58:41,TRUE,NA,"1146085796115558401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CanalOnceTV",2,FALSE,FALSE,NA,NA
"RT @MappingGIS: Algunos lenguajes de programaci<U+00F3>n imprescindibles para realizar ciencia de datos  https://t.co/fVlLJzB3q7",FALSE,0,NA,2019-07-02 15:58:20,FALSE,NA,"1146085705275174913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","openmapchile",20,TRUE,FALSE,NA,NA
"RT @perlasotogarcia: Nada que festejar, Amlo:
Desprecia la ciencia y la tecnolog<U+00ED>a 
Desprecia a los expertos
Desprecia la generaci<U+00F3>n de ene<U+2026>",FALSE,0,NA,2019-07-02 15:55:36,FALSE,NA,"1146085020093878274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","casi18",114,TRUE,FALSE,NA,NA
"@perezcapdevila @IndioHatuey1 Lo hice muchos a<U+00F1>os y llegu<U+00E9> a la conclusi<U+00F3>n que estamos muy pero muy atrasados cuand<U+2026> https://t.co/9indjh4Y7R",FALSE,0,"perezcapdevila",2019-07-02 15:52:04,TRUE,"1146078474018467840","1146084131614416897","800754624516931584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUBAPRINCIPIOS",0,FALSE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 15:49:42,FALSE,NA,"1146083536358842369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Hudson",8,TRUE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 15:48:29,FALSE,NA,"1146083226299052034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brigadachacon",8,TRUE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 15:48:02,FALSE,NA,"1146083113174536192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PC_JAL",8,TRUE,FALSE,NA,NA
"@cesamo70 @lopezobrador_ Pero cual ciencia Habla..la ciencia Es Comprobacion de Datos no s<U+00F3>lo decir Esto es  Asi P q Lo digo yo  saludos",FALSE,0,"cesamo70",2019-07-02 15:32:04,FALSE,"1146068938486243328","1146079098172825602","1581079028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HectorS88875317",0,FALSE,FALSE,NA,NA
"RT @MappingGIS: Algunos lenguajes de programaci<U+00F3>n imprescindibles para realizar ciencia de datos  https://t.co/fVlLJzB3q7",FALSE,0,NA,2019-07-02 15:31:05,FALSE,NA,"1146078848439803904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cesaredwin",20,TRUE,FALSE,NA,NA
"RT @pednutricional: No cabe duda de que el mejor escudo contra la muerte prematura es una dieta rica en frutas y verduras. Y para constatar<U+2026>",FALSE,0,NA,2019-07-02 15:22:45,FALSE,NA,"1146076752738832390",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arcu65",3,TRUE,FALSE,NA,NA
"RT @geofumadas: Lenguajes de programaci<U+00F3>n para realizar ciencia de datos por @mappinggis https://t.co/ez9BRdgvwk https://t.co/TJ6Da93NOB",FALSE,0,NA,2019-07-02 15:21:29,FALSE,NA,"1146076433338339333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Advenveng",3,TRUE,FALSE,NA,NA
"Lenguajes de programaci<U+00F3>n para realizar ciencia de datos - MappingGIS https://t.co/J3hIIJkYei",FALSE,0,NA,2019-07-02 15:13:25,FALSE,NA,"1146074405396733954",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mundo_gis",0,FALSE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 15:11:01,FALSE,NA,"1146073801249050625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlossegura787",42,TRUE,FALSE,NA,NA
"<U+00A1>Amigos!
Si les interesa aprender sobre ciclismo, huertos urbanos, ciencia, recuperaci<U+00F3>n de espacios o derechos hum<U+2026> https://t.co/UaYUdQwbgu",FALSE,1,NA,2019-07-02 15:08:27,TRUE,NA,"1146073152008724480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Emiliano_VJR",0,FALSE,FALSE,NA,NA
"Lenguajes de programaci<U+00F3>n para realizar ciencia de datos - MappingGIS https://t.co/maIVVnUcxc",FALSE,0,NA,2019-07-02 15:04:02,FALSE,NA,"1146072041373782016",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","gkuonqui",0,FALSE,FALSE,NA,NA
"@perezcapdevila @IndioHatuey1 En cuba no se aprovecha bien la ciencia. No se aplican la ciencia de datos y el machi<U+2026> https://t.co/BytUPNKGTn",FALSE,0,"perezcapdevila",2019-07-02 15:03:43,TRUE,"1146069675987488769","1146071963682705415","800754624516931584","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUBAPRINCIPIOS",0,FALSE,FALSE,NA,NA
"RT @DrLMelchor: Sobre la cantidad creciente de datos y el rol de la ciencia: <U+201C>La ciencia cuenta lo que ve y lo que mide, no lo que intuye n<U+2026>",FALSE,0,NA,2019-07-02 15:01:38,FALSE,NA,"1146071437977014272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmisson",1,TRUE,FALSE,NA,NA
"Sobre la cantidad creciente de datos y el rol de la ciencia: <U+201C>La ciencia cuenta lo que ve y lo que mide, no lo que<U+2026> https://t.co/Uezwv0MWOw",FALSE,2,NA,2019-07-02 14:59:42,TRUE,NA,"1146070951454478336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrLMelchor",1,FALSE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 14:53:41,FALSE,NA,"1146069438220795905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CesarGl80",42,TRUE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 14:48:08,FALSE,NA,"1146068041781792768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjruiz4",42,TRUE,FALSE,NA,NA
"RT @bbcmundo: Es que el momento en que el d<U+00ED>a se hace noche es impresionante, adem<U+00E1>s de arrojar datos muy importantes para la ciencia. Por<U+2026>",FALSE,0,NA,2019-07-02 14:44:06,FALSE,NA,"1146067024314957824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Melindalis",10,TRUE,FALSE,NA,NA
"RT @bbcmundo: Es que el momento en que el d<U+00ED>a se hace noche es impresionante, adem<U+00E1>s de arrojar datos muy importantes para la ciencia. Por<U+2026>",FALSE,0,NA,2019-07-02 14:40:55,FALSE,NA,"1146066223798480898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ana70400",10,TRUE,FALSE,NA,NA
"RT @ConocimientoRD: En la previa al #EclipseSolar compartimos algunos datos interesante que nos permiten reflexionar acerca de los esfuerzo<U+2026>",FALSE,0,NA,2019-07-02 14:35:15,FALSE,NA,"1146064798771081218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seba_araos",2,TRUE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 14:30:52,FALSE,NA,"1146063695320977408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MPAlonso",42,TRUE,FALSE,NA,NA
"RT @geofumadas: Lenguajes de programaci<U+00F3>n para realizar ciencia de datos por @mappinggis https://t.co/ez9BRdgvwk https://t.co/TJ6Da93NOB",FALSE,0,NA,2019-07-02 14:29:54,FALSE,NA,"1146063452718288897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solaranlagen1",3,TRUE,FALSE,NA,NA
"Lenguajes de programaci<U+00F3>n para realizar ciencia de datos por @mappinggis https://t.co/ez9BRdgvwk https://t.co/TJ6Da93NOB",FALSE,10,NA,2019-07-02 14:28:45,FALSE,NA,"1146063163743330306",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","geofumadas",3,FALSE,FALSE,NA,NA
"En la previa al #EclipseSolar compartimos algunos datos interesante que nos permiten reflexionar acerca de los esfu<U+2026> https://t.co/E6kjLiNo7S",FALSE,1,NA,2019-07-02 14:27:04,TRUE,NA,"1146062737908256768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ConocimientoRD",2,FALSE,FALSE,NA,NA
"Ciencia de Datos https://t.co/LePAq3iqD8 https://t.co/LePAq3iqD8",FALSE,0,NA,2019-07-02 14:19:45,FALSE,NA,"1146060896122224641",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ravsirius",0,FALSE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 14:19:29,FALSE,NA,"1146060831257321472",NA,"<a href=""http://www.onmedic.com"" rel=""nofollow"">bot_pharmamarket3</a>","pharmamarket3",27,TRUE,FALSE,NA,NA
"Lo mejor del eclipse es la ventana que se abre a la educacion a la astronomia, un peque<U+00F1>o espcio a la ciencia a los<U+2026> https://t.co/KGireTXojw",FALSE,0,NA,2019-07-02 14:19:26,TRUE,NA,"1146060816891797506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oscar_ggn",0,FALSE,FALSE,NA,NA
"Hackean a la #NASA durante un a<U+00F1>o con una minicomputadora Raspberry Pi - El ataque comenz<U+00F3> en abril de 2018 y<U+00A0>conti<U+2026> https://t.co/hCVJGGT1s2",FALSE,1,NA,2019-07-02 14:17:25,TRUE,NA,"1146060311612387328",NA,"<a href=""http://www.nextscripts.com"" rel=""nofollow"">NextScriptsPRO</a>","IngenieriaHOY",1,FALSE,FALSE,NA,NA
"RT @pednutricional: No cabe duda de que el mejor escudo contra la muerte prematura es una dieta rica en frutas y verduras. Y para constatar<U+2026>",FALSE,0,NA,2019-07-02 14:10:42,FALSE,NA,"1146058619412025347",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FcoCetina",3,TRUE,FALSE,NA,NA
"RT @Drawenydd: Este hilo es muy importante. Debemos asumir que estamos cargados de prejuicios y debemos tener mucho cuidado al interpretar<U+2026>",FALSE,0,NA,2019-07-02 14:05:14,FALSE,NA,"1146057243474849792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arandalus",1,TRUE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 14:04:40,FALSE,NA,"1146057100784754688",NA,"<a href=""http://www.onmedic.com"" rel=""nofollow"">bot_onpediatria</a>","on_pediatria",27,TRUE,FALSE,NA,NA
"RT @esiiab: Si quieres aprender Ciencia de Datos en @esiiab @uclm_es tienes una oportunidad que no te puedes perder. Info: <U+0001F447> https://t.co/Y<U+2026>",FALSE,0,NA,2019-07-02 13:56:20,FALSE,NA,"1146055004668624897",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cidaen",4,TRUE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 13:48:18,FALSE,NA,"1146052981881573377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharoBenPal",42,TRUE,FALSE,NA,NA
"No cabe duda de que el mejor escudo contra la muerte prematura es una dieta rica en frutas y verduras. Y para const<U+2026> https://t.co/Tj5mA2WuTC",FALSE,4,NA,2019-07-02 13:45:06,TRUE,NA,"1146052179486236672",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","pednutricional",3,FALSE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 13:41:59,FALSE,NA,"1146051394388090880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexsander_pe",42,TRUE,FALSE,NA,NA
"RT @nosolosig: Lenguajes de programaci<U+00F3>n para realizar ciencia de datos https://t.co/7NkgzdCJSd por @MappingGIS",FALSE,0,NA,2019-07-02 13:34:29,FALSE,NA,"1146049504900255745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_JulianGiraldo_",2,TRUE,FALSE,NA,NA
"RT @perlasotogarcia: Nada que festejar, Amlo:
Desprecia la ciencia y la tecnolog<U+00ED>a 
Desprecia a los expertos
Desprecia la generaci<U+00F3>n de ene<U+2026>",FALSE,0,NA,2019-07-02 13:29:29,FALSE,NA,"1146048248555212800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JunVVK",114,TRUE,FALSE,NA,NA
"RT @jualoduca: Difusi<U+00F3>n de mi trabajo sobre los comienzos del #lenguajeinclusivo en el sitio de la C<U+00E1>tedra Regional de Mujer, Ciencia y Tec<U+2026>",FALSE,0,NA,2019-07-02 13:28:24,FALSE,NA,"1146047976516837376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConsultorioEsi",1,TRUE,FALSE,NA,NA
"RT @GaboTuitero: <U+00BF>Qu<U+00E9> pasa con los animales durante un eclipse? <U+00BF>por qu<U+00E9> no deben mirar al sol sin protecci<U+00F3>n? <U+00BF>qu<U+00E9> pasar<U+00E1> en la zona de la<U+2026>",FALSE,0,NA,2019-07-02 13:27:02,FALSE,NA,"1146047633011724288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_aleon",5,TRUE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 13:18:24,FALSE,NA,"1146045460672651264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NachodeFerrol",27,TRUE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 13:18:24,FALSE,NA,"1146045458395140101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PCdeChile",8,TRUE,FALSE,NA,NA
"RT @IGammaNet: La ecuaci<U+00F3>n #sustentable requiere la ponderaci<U+00F3>n escrupulosa, din<U+00E1>mica y creativa de varias capas y contextos. Sociedad, cul<U+2026>",FALSE,0,NA,2019-07-02 12:59:36,FALSE,NA,"1146040725739638784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","migake32",1,TRUE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 12:59:14,FALSE,NA,"1146040634228297728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fsologuren",8,TRUE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 12:55:07,FALSE,NA,"1146039597438296064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiguelAngelAres",42,TRUE,FALSE,NA,NA
"RT @MappingGIS: Algunos lenguajes de programaci<U+00F3>n imprescindibles para realizar ciencia de datos  https://t.co/fVlLJzB3q7",FALSE,0,NA,2019-07-02 12:47:59,FALSE,NA,"1146037802695421953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mhosan",20,TRUE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 12:42:11,FALSE,NA,"1146036344818405379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lurojastorroja",8,TRUE,FALSE,NA,NA
"Y luego? 
La gasolina no ha bajado ( siendo que el petr<U+00F3>leo si).
Inseguridad en su peor momento, secuestros, robos<U+2026> https://t.co/tn6QTj8Xcg",FALSE,1,NA,2019-07-02 12:39:31,TRUE,NA,"1146035672995848194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jftroll",0,FALSE,FALSE,NA,NA
"RT @daniel_nunez_a: Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos a la<U+2026>",FALSE,0,NA,2019-07-02 12:39:22,FALSE,NA,"1146035636765384704",NA,"<a href=""https://twblue.es"" rel=""nofollow"">TW Blue</a>","jjcc_chile",8,TRUE,FALSE,NA,NA
"Hoy es un d<U+00ED>a esperado x la #Astronom<U+00ED>a mundial, x aficionados, x la ciudadan<U+00ED>a. Los Eclipses aportan nuevos datos<U+2026> https://t.co/OkWobPC2tl",FALSE,11,NA,2019-07-02 12:36:11,TRUE,NA,"1146034835254906880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniel_nunez_a",8,FALSE,FALSE,NA,NA
"@Tipo_del_79 @tuerka_ovt @publico_es Una vez m<U+00E1>s, <U+00BF>sabes a ciencia cierta c<U+00F3>mo ser<U+00ED>an esos datos de no haberse prod<U+2026> https://t.co/ABA02YmPZk",FALSE,0,"Tipo_del_79",2019-07-02 12:33:37,TRUE,"1146025938309849088","1146034187432013826","968535508023496706","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexViferTw",0,FALSE,FALSE,NA,NA
"RT @materia_ciencia: Un equipo de 14 astr<U+00F3>nomos de varios pa<U+00ED>ses ha recopilado todos los datos existentes sobre este objeto en un estudio q<U+2026>",FALSE,0,NA,2019-07-02 12:21:14,FALSE,NA,"1146031070820876294",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arcadeciencia",42,TRUE,FALSE,NA,NA
"RT @EASPsalud: Ciencia de Datos en el <U+00E1>mbito sanitario e introducci<U+00F3>n al #BigData
<U+0001F552> 20h
<U+0001F3EB> Presencial
<U+0001F4DD> Inscripci<U+00F3>n: 4 nov
<U+0001F449><U+0001F3FC> https://t.co/b<U+2026>",FALSE,0,NA,2019-07-02 12:20:12,FALSE,NA,"1146030812631928832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chidambara09",5,TRUE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 12:18:12,FALSE,NA,"1146030310745935872",NA,"<a href=""http://www.unitss.cat"" rel=""nofollow"">bot_noticiasreuma</a>","noticias_reuma",27,TRUE,FALSE,NA,NA
"RT @MappingGIS: Algunos lenguajes de programaci<U+00F3>n imprescindibles para realizar ciencia de datos  https://t.co/fVlLJzB3q7",FALSE,0,NA,2019-07-02 12:18:02,FALSE,NA,"1146030266617610240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sinnomenclatura",20,TRUE,FALSE,NA,NA
"Gente insultando a una cient<U+00ED>fica por hacer su trabajo, hacer ciencia. Sus datos contradicen ciertos dogmas de algu<U+2026> https://t.co/4UvulxAY4a",FALSE,0,NA,2019-07-02 12:17:38,TRUE,NA,"1146030166466080768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_adn_",0,FALSE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 12:14:41,FALSE,NA,"1146029424040652800",NA,"<a href=""http://www.onmedic.com"" rel=""nofollow"">bot_onneurologia</a>","on_neurologia",27,TRUE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 12:08:52,FALSE,NA,"1146027958018150402",NA,"<a href=""http://www.onmedic.com"" rel=""nofollow"">bot_on-trauma</a>","on_trauma",27,TRUE,FALSE,NA,NA
"RT @perlasotogarcia: Nada que festejar, Amlo:
Desprecia la ciencia y la tecnolog<U+00ED>a 
Desprecia a los expertos
Desprecia la generaci<U+00F3>n de ene<U+2026>",FALSE,0,NA,2019-07-02 12:06:54,FALSE,NA,"1146027465174855680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beatriz80113122",114,TRUE,FALSE,NA,NA
"RT @MappingGIS: Algunos lenguajes de programaci<U+00F3>n imprescindibles para realizar ciencia de datos  https://t.co/fVlLJzB3q7",FALSE,0,NA,2019-07-02 12:06:45,FALSE,NA,"1146027427497488384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ricardofsleal",20,TRUE,FALSE,NA,NA
"RT @UDC_gal: <U+0001F469><U+200D><U+0001F4BB><U+0001F468><U+200D><U+0001F4BB> A ciencia de dos datos para comprender, predicir, tomar decisi<U+00F3>ns. Faite expert@! 

Que queres estudar? <U+27A1><U+FE0F> https://t.co<U+2026>",FALSE,0,NA,2019-07-02 12:05:57,FALSE,NA,"1146027224488976384",NA,"<a href=""http://www.onmedic.com"" rel=""nofollow"">bot_eheatlh</a>","e_health_",27,TRUE,FALSE,NA,NA
